場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
芦屋,21,20260830,2R,5,3907,B1,村越　　　篤,0,0,0.16,5.16,33.62,50.86,5.00,27.78,50.00,51,32.22,51.11,149,41.41,57.58,,,,,,,香川,愛媛,48,08:58,ギラヴァンツ北九州カップ,サンライズＷ戦,初日
芦屋,21,20260830,2R,6,3647,B1,伊藤　　雄二,0,0,0.18,3.17,9.35,22.43,0.00,0.00,0.00,2,27.27,36.36,167,32.97,50.55,,,,,,,埼玉,埼玉,53,08:58,ギラヴァンツ北九州カップ,サンライズＷ戦,初日
芦屋,21,20260830,3R,1,4644,A1,山田　　亮太,0,0,0.14,6.49,46.10,70.21,4.11,22.22,33.33,35,48.39,70.97,124,31.33,49.40,,,,,,,東京,東京,47,09:24,ギラヴァンツ北九州カップ,サンライズＸ戦,初日
芦屋,21,20260830,3R,2,4358,B1,松本　　庸平,0,0,0.22,4.15,25.51,37.76,3.29,14.29,14.29,55,39.76,59.04,165,35.00,48.00,,,,,,,三重,三重,42,09:24,ギラヴァンツ北九州カップ,サンライズＸ戦,初日
芦屋,21,20260830,3R,3,4584,A1,村岡　　賢人,1,0,0.12,6.51,42.73,62.73,5.86,44.83,55.17,36,28.44,49.54,157,32.95,51.14,,,,,,,岡山,鳥取,36,09:24,ギラヴァンツ北九州カップ,サンライズＸ戦,初日
芦屋,21,20260830,3R,4,5207,B1,高山　　敬悟,1,0,0.16,5.12,34.78,46.74,4.07,17.39,34.78,25,13.89,27.78,121,30.21,47.92,,,,,,,福岡,福岡,29,09:24,ギラヴァンツ北九州カップ,サンライズＸ戦,初日
芦屋,21,20260830,3R,5,4977,A2,馬野　　　耀,0,0,0.16,6.20,42.50,63.33,6.05,45.45,63.64,52,34.48,54.02,163,36.96,53.26,,,,,,,大阪,大阪,32,09:24,ギラヴァンツ北九州カップ,サンライズＸ戦,初日
芦屋,21,20260830,3R,6,5458,B2,田中　　大輝,0,0,,1.22,0.00,0.00,0.00,0.00,0.00,24,17.71,32.29,161,36.46,48.96,,,,,,,福岡,福岡,20,09:24,ギラヴァンツ北九州カップ,サンライズＸ戦,初日
芦屋,21,20260830,4R,1,4776,A1,竹田　　和哉,0,0,0.16,7.09,51.70,74.15,6.95,59.09,72.73,8,43.68,60.92,134,35.71,53.06,,,,,,,香川,愛媛,32,09:50,ギラヴァンツ北九州カップ,サンライズＹ戦,初日
芦屋,21,20260830,4R,2,4318,A2,桑原　　将光,1,0,0.16,5.05,22.34,55.32,6.11,33.33,66.67,30,37.25,54.90,159,45.16,65.59,,,,,,,東京,東京,42,09:50,ギラヴァンツ北九州カップ,サンライズＹ戦,初日
芦屋,21,20260830,4R,3,4431,B1,石塚　　裕介,0,0,0.18,4.86,31.33,43.37,0.00,0.00,0.00,53,35.56,46.67,158,33.33,48.96,,,,,,,三重,三重,40,09:50,ギラヴァンツ北九州カップ,サンライズＹ戦,初日
芦屋,21,20260830,4R,4,4292,A1,麻生　　慎介,1,0,0.14,6.45,43.80,67.77,5.81,37.04,66.67,59,25.88,36.47,160,32.18,45.98,,,,,,,広島,広島,41,09:50,ギラヴァンツ北九州カップ,サンライズＹ戦,初日
芦屋,21,20260830,4R,5,4229,B1,市川　　美宏,0,0,0.19,4.24,18.29,41.46,4.33,0.00,44.44,18,27.45,44.12,133,34.41,49.46,,,,,,,静岡,静岡,43,09:50,ギラヴァンツ北九州カップ,サンライズＹ戦,初日
芦屋,21,20260830,4R,6,4824,A2,松井　　洪弥,0,0,0.12,5.87,42.52,54.33,6.13,50.00,62.50,22,41.38,59.77,125,28.00,48.00,,,,,,,三重,三重,33,09:50,ギラヴァンツ北九州カップ,サンライズＹ戦,初日
芦屋,21,20260830,5R,1,4096,A1,石橋　　道友,0,0,0.15,6.54,49.59,62.60,6.63,52.50,65.00,1,23.81,41.67,168,36.36,52.27,,,,,,,長崎,長崎,44,10:17,ギラヴァンツ北九州カップ,サンライズＺ戦,初日
芦屋,21,20260830,5R,2,4158,B1,木場　雄二郎,0,0,0.16,4.25,21.00,39.00,5.19,29.73,48.65,58,22.35,40.00,136,39.80,54.08,,,,,,,山口,山口,45,10:17,ギラヴァンツ北九州カップ,サンライズＺ戦,初日
芦屋,21,20260830,5R,3,3265,A2,今村　　暢孝,1,0,0.15,6.30,46.59,64.77,6.32,48.68,64.47,20,23.40,42.55,155,42.00,62.00,,,,,,,福岡,福岡,61,10:17,ギラヴァンツ北九州カップ,サンライズＺ戦,初日
芦屋,21,20260830,5R,4,4191,A1,赤羽　　克也,0,0,0.16,6.52,51.40,68.22,6.00,36.36,63.64,37,34.00,53.00,146,32.61,44.57,,,,,,,埼玉,埼玉,45,10:17,ギラヴァンツ北九州カップ,サンライズＺ戦,初日
芦屋,21,20260830,5R,5,4583,B1,古田　　祐貴,0,0,0.15,5.40,34.82,53.57,6.61,50.00,66.67,21,37.11,54.64,139,31.25,51.04,,,,,,,香川,香川,37,10:17,ギラヴァンツ北九州カップ,サンライズＺ戦,初日
芦屋,21,20260830,5R,6,3742,B1,宮地　　秀祈,0,0,0.18,5.23,34.44,46.67,4.26,17.39,30.43,9,29.79,42.55,142,27.03,44.59,,,,,,,福岡,福岡,52,10:17,ギラヴァンツ北九州カップ,サンライズＺ戦,初日
芦屋,21,20260830,6R,1,3477,B1,近藤　　稔也,0,0,0.19,3.70,11.96,28.26,2.89,11.11,11.11,40,28.13,48.96,117,34.65,47.52,,,,,,,徳島,徳島,55,10:45,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,6R,2,4890,A2,石川　　　諒,0,0,0.14,6.01,39.13,65.22,5.78,44.44,61.11,6,26.09,46.74,115,28.89,40.00,,,,,,,山口,山口,37,10:45,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,6R,3,5128,B1,坪井　　爽佑,0,0,0.18,4.22,19.23,42.31,0.00,0.00,0.00,23,29.67,40.66,152,35.11,46.81,,,,,,,三重,三重,29,10:45,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,6R,4,4227,A2,安達　　裕樹,1,0,0.16,6.05,35.34,56.03,6.83,55.56,66.67,43,40.43,56.38,147,21.69,36.14,,,,,,,三重,三重,43,10:45,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,6R,5,4064,A1,原田　　篤志,0,0,0.17,6.33,46.00,66.00,8.24,76.47,88.24,34,28.41,52.27,154,32.97,51.65,,,,,,,山口,山口,46,10:45,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,6R,6,4600,A1,井内　将太郎,1,0,0.12,6.50,46.59,69.32,5.68,36.84,63.16,39,39.56,59.34,162,32.22,51.11,,,,,,,広島,広島,41,10:45,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,7R,1,3741,B1,松尾　　基成,0,0,0.17,3.62,17.86,23.81,3.96,16.67,33.33,19,30.00,43.75,151,29.67,41.76,,,,,,,福岡,福岡,52,11:18,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,7R,2,5284,B2,嘉手苅　徹哉,0,0,0.18,3.94,18.18,35.35,2.23,0.00,17.14,16,22.55,33.33,156,38.14,58.76,,,,,,,福岡,沖縄,27,11:18,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,7R,3,3907,B1,村越　　　篤,0,0,0.16,5.16,33.62,50.86,5.00,27.78,50.00,51,32.22,51.11,149,41.41,57.58,,,,,,,香川,愛媛,48,11:18,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,7R,4,4226,B1,村田　　浩司,0,0,0.15,4.19,21.30,40.74,4.52,26.09,36.96,48,42.86,57.14,112,41.11,50.00,,,,,,,山口,山口,43,11:18,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,7R,5,4273,B1,佐藤　　　旭,0,0,0.19,5.07,29.52,49.52,5.61,27.78,61.11,45,29.41,49.02,166,36.84,48.42,,,,,,,静岡,静岡,44,11:18,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,7R,6,5207,B1,高山　　敬悟,1,0,0.16,5.12,34.78,46.74,4.07,17.39,34.78,25,13.89,27.78,121,30.21,47.92,,,,,,,福岡,福岡,29,11:18,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,8R,1,3503,B1,堂原　　洋史,0,0,0.16,3.66,15.69,22.55,3.93,13.33,33.33,49,22.99,34.48,150,25.00,45.00,,,,,,,埼玉,千葉,56,11:52,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,8R,2,5058,A1,前原　　大道,1,0,0.17,6.58,46.58,65.07,7.74,63.16,84.21,56,46.51,60.47,135,29.67,49.45,,,,,,,岡山,岡山,29,11:52,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,8R,3,4679,A2,植田　　太一,0,0,0.16,6.18,48.59,63.38,6.66,52.83,66.04,28,34.65,54.46,143,34.38,45.83,,,,,,,福岡,福岡,37,11:52,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,8R,4,4396,B1,大田　　直弥,0,0,0.20,4.92,27.27,45.45,4.89,27.03,43.24,54,29.55,51.14,111,20.22,34.83,,,,,,,山口,山口,40,11:52,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,8R,5,4358,B1,松本　　庸平,0,0,0.22,4.15,25.51,37.76,3.29,14.29,14.29,55,39.76,59.04,165,35.00,48.00,,,,,,,三重,三重,42,11:52,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,8R,6,4259,A2,真庭　　明志,0,0,0.15,5.72,34.93,58.90,5.45,42.55,55.32,26,28.72,39.36,137,32.98,56.38,,,,,,,長崎,長崎,42,11:52,ギラヴァンツ北九州カップ,予選,初日
芦屋,21,20260830,9R,1,3265,A2,今村　　暢孝,1,0,0.15,6.30,46.59,64.77,6.32,48.68,64.47,20,23.40,42.55,155,42.00,62.00,,,,,,,福岡,福岡,61,12:25,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,9R,2,4421,B1,森作　　広大,0,0,0.19,3.17,5.80,21.74,3.25,0.00,0.00,44,30.93,40.21,169,27.71,50.60,,,,,,,東京,茨城,38,12:25,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,9R,3,3788,B2,一宮　　稔弘,0,0,0.13,5.14,35.71,46.43,5.81,47.62,57.14,46,28.09,47.19,130,21.43,36.90,,,,,,,徳島,徳島,54,12:25,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,9R,4,4977,A2,馬野　　　耀,0,0,0.16,6.20,42.50,63.33,6.05,45.45,63.64,52,34.48,54.02,163,36.96,53.26,,,,,,,大阪,大阪,32,12:25,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,9R,5,4325,B1,新出　　浩司,0,0,0.19,4.53,19.78,42.86,5.22,24.32,56.76,5,35.80,51.85,145,31.46,51.69,,,,,,,大阪,大阪,43,12:25,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,9R,6,4292,A1,麻生　　慎介,1,0,0.14,6.45,43.80,67.77,5.81,37.04,66.67,59,25.88,36.47,160,32.18,45.98,,,,,,,広島,広島,41,12:25,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,10R,1,4383,A2,竹田　　吉行,1,0,0.17,5.46,35.71,53.57,4.87,33.33,46.67,31,41.58,57.43,127,38.04,54.35,,,,,,,徳島,徳島,41,13:02,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,10R,2,4824,A2,松井　　洪弥,0,0,0.12,5.87,42.52,54.33,6.13,50.00,62.50,22,41.38,59.77,125,28.00,48.00,,,,,,,三重,三重,33,13:02,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,10R,3,4583,B1,古田　　祐貴,0,0,0.15,5.40,34.82,53.57,6.61,50.00,66.67,21,37.11,54.64,139,31.25,51.04,,,,,,,香川,香川,37,13:02,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,10R,4,4644,A1,山田　　亮太,0,0,0.14,6.49,46.10,70.21,4.11,22.22,33.33,35,48.39,70.97,124,31.33,49.40,,,,,,,東京,東京,47,13:02,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,10R,5,4119,B1,泥谷　　一毅,0,0,0.19,5.88,35.29,60.50,6.67,33.33,66.67,57,35.23,45.45,144,52.63,73.68,,,,,,,大阪,大阪,45,13:02,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,10R,6,4227,A2,安達　　裕樹,1,0,0.16,6.05,35.34,56.03,6.83,55.56,66.67,43,40.43,56.38,147,21.69,36.14,,,,,,,三重,三重,43,13:02,ギラヴァンツ北九州カップ,予選特賞,初日
芦屋,21,20260830,11R,1,4191,A1,赤羽　　克也,0,0,0.16,6.52,51.40,68.22,6.00,36.36,63.64,37,34.00,53.00,146,32.61,44.57,,,,,,,埼玉,埼玉,45,13:35,ギラヴァンツ北九州カップ,予選特選,初日
芦屋,21,20260830,11R,2,4273,B1,佐藤　　　旭,0,0,0.19,5.07,29.52,49.52,5.61,27.78,61.11,45,29.41,49.02,166,36.84,48.42,,,,,,,静岡,静岡,44,13:35,ギラヴァンツ北九州カップ,予選特選,初日
芦屋,21,20260830,11R,3,4600,A1,井内　将太郎,1,0,0.12,6.50,46.59,69.32,5.68,36.84,63.16,39,39.56,59.34,162,32.22,51.11,,,,,,,広島,広島,41,13:35,ギラヴァンツ北九州カップ,予選特選,初日
芦屋,21,20260830,11R,4,4015,A2,前野　　竜一,0,0,0.16,5.68,33.08,58.65,6.00,38.10,57.14,50,29.41,43.53,128,15.79,33.68,,,,,,,山口,山口,46,13:35,ギラヴァンツ北九州カップ,予選特選,初日
芦屋,21,20260830,11R,5,4274,B1,長畑　　友輔,0,0,0.16,4.54,26.55,40.71,3.48,12.00,28.00,17,33.98,54.37,140,29.03,43.01,,,,,,,東京,東京,44,13:35,ギラヴァンツ北九州カップ,予選特選,初日
芦屋,21,20260830,11R,6,4318,A2,桑原　　将光,1,0,0.16,5.05,22.34,55.32,6.11,33.33,66.67,30,37.25,54.90,159,45.16,65.59,,,,,,,東京,東京,42,13:35,ギラヴァンツ北九州カップ,予選特選,初日
芦屋,21,20260830,12R,1,4075,A1,中野　　次郎,0,0,0.13,6.61,42.98,58.77,6.75,37.50,50.00,60,40.24,53.66,114,41.49,61.70,,,,,,,東京,東京,45,14:12,ギラヴァンツ北九州カップ,ドリームレース,初日
芦屋,21,20260830,12R,2,4064,A1,原田　　篤志,0,0,0.17,6.33,46.00,66.00,8.24,76.47,88.24,34,28.41,52.27,154,32.97,51.65,,,,,,,山口,山口,46,14:12,ギラヴァンツ北九州カップ,ドリームレース,初日
芦屋,21,20260830,12R,3,4096,A1,石橋　　道友,0,0,0.15,6.54,49.59,62.60,6.63,52.50,65.00,1,23.81,41.67,168,36.36,52.27,,,,,,,長崎,長崎,44,14:12,ギラヴァンツ北九州カップ,ドリームレース,初日
芦屋,21,20260830,12R,4,4584,A1,村岡　　賢人,1,0,0.12,6.51,42.73,62.73,5.86,44.83,55.17,36,28.44,49.54,157,32.95,51.14,,,,,,,岡山,鳥取,36,14:12,ギラヴァンツ北九州カップ,ドリームレース,初日
芦屋,21,20260830,12R,5,4776,A1,竹田　　和哉,0,0,0.16,7.09,51.70,74.15,6.95,59.09,72.73,8,43.68,60.92,134,35.71,53.06,,,,,,,香川,愛媛,32,14:12,ギラヴァンツ北九州カップ,ドリームレース,初日
芦屋,21,20260830,12R,6,5058,A1,前原　　大道,1,0,0.17,6.58,46.58,65.07,7.74,63.16,84.21,56,46.51,60.47,135,29.67,49.45,,,,,,,岡山,岡山,29,14:12,ギラヴァンツ北九州カップ,ドリームレース,初日
唐津,23,20260830,1R,1,4974,A2,安井　　瑞紀,1,0,0.18,5.58,40.00,53.33,6.67,44.44,77.78,31,36.24,55.05,24,34.51,53.10,3R/1/.16/1 8R/3/.21/3,7R/6/.21/4,,,,,岡山,岡山,33,08:48,サマーモーニングバトル,朝１戦,３日目
唐津,23,20260830,1R,2,3471,B1,赤峰　　和也,0,0,0.17,3.80,15.91,30.68,4.11,21.69,32.53,20,30.97,50.44,6,43.86,56.14,2R/4/.14/5,1R/3/.18/3 9R/5/.15/5,,,,,佐賀,佐賀,56,08:48,サマーモーニングバトル,朝１戦,３日目
唐津,23,20260830,1R,3,4764,B1,小池　　礼乃,1,0,0.16,4.94,31.94,50.00,5.68,42.86,57.14,1,31.94,43.46,45,24.77,44.95,8R/5/.17/4,2R/4/.18/5 6R/2/.25/2,,,,,福岡,福岡,36,08:48,サマーモーニングバトル,朝１戦,３日目
唐津,23,20260830,1R,4,5206,B1,梅原　　祥平,1,0,0.15,4.40,18.68,36.26,3.33,13.33,26.67,43,34.55,47.64,29,38.05,51.33,5R/5/.28/4,3R/2/.26/3 11R/4/.21/4,,,,,岡山,鳥取,29,08:48,サマーモーニングバトル,朝１戦,３日目
唐津,23,20260830,1R,5,5417,B1,小柳　　勝希,1,0,0.20,4.23,14.67,37.33,3.50,8.33,33.33,22,36.89,53.78,28,36.04,49.55,1R/6/.15/5 9R/4/.34/5,5R/3/.17/2,,,,,佐賀,佐賀,20,08:48,サマーモーニングバトル,朝１戦,３日目
唐津,23,20260830,1R,6,5442,B2,池田　　美優,0,0,0.20,1.66,1.49,5.97,0.00,0.00,0.00,32,44.90,61.22,58,25.69,41.28,2R/6/.18/6 6R/6/.54/6,2R/6/.06/6,,,,,広島,広島,19,08:48,サマーモーニングバトル,朝１戦,３日目
唐津,23,20260830,2R,1,3641,A1,一瀬　　　明,0,0,0.17,5.86,40.68,57.63,5.77,38.71,54.84,34,34.97,48.63,37,36.28,56.64,1R/1/.18/1 10R/4/.21/3,5R/2/.21/3 12R/6/.16/5,,,,,東京,神奈川,55,09:14,サマーモーニングバトル,モー２ング戦,３日目
唐津,23,20260830,2R,2,3548,A2,室田　　泰史,0,0,0.12,5.07,32.80,48.80,5.79,34.48,65.52,25,31.78,45.79,12,36.75,62.39,10R/6/.24/5,4R/3/.21/5 8R/1/.02/1,,,,,福井,福井,56,09:14,サマーモーニングバトル,モー２ング戦,３日目
